symbol,date,open,high,low,close,volume,change,changePercent,vwap
XOM,2025-06-24,109.25,110.94,107.91,108.34,24828300,-0.91,-0.83295,109.11
XOM,2025-06-25,108.11,109.24,107.7,108.37,17483231,0.26,0.2405,108.355
XOM,2025-06-26,108.94,110.44,108.55,109.99,18304841,1.05,0.96383,109.48
XOM,2025-06-27,109.94,110.1,108.37,109.38,22002100,-0.555,-0.50937,109.4475
XOM,2025-06-30,108.64,108.84,107.72,107.8,19199048,-0.84,-0.7732,108.25
XOM,2025-07-01,108.13,109.64,107.15,109.24,15536900,1.11,1.03,108.54
XOM,2025-07-02,110.0,111.36,108.83,111.05,11892200,1.05,0.95455,110.31
XOM,2025-07-03,110.86,112.47,110.62,112.2,11223600,1.34,1.21,111.5375
XOM,2025-07-07,111.54,112.05,110.22,111.11,15415900,-0.43,-0.38551,111.23
XOM,2025-07-08,110.89,114.46,110.85,114.19,17913404,3.3,2.98,112.5975
XOM,2025-07-09,113.92,114.27,113.27,113.8,10652100,-0.12,-0.10534,113.815
XOM,2025-07-10,113.71,115.27,113.07,114.93,14903884,1.22,1.07,114.245
XOM,2025-07-11,114.85,115.76,114.51,115.43,11683900,0.58,0.50501,115.1375
XOM,2025-07-14,115.23,115.23,113.22,113.92,13220303,-1.3,-1.14,114.4
XOM,2025-07-15,113.66,114.06,112.6,112.91,10959347,-0.75,-0.65986,113.3075
XOM,2025-07-16,112.88,113.5,112.1,112.23,11158900,-0.645,-0.57583,112.6775
XOM,2025-07-17,111.49,112.23,111.09,111.66,13151446,0.17,0.15248,111.6175
XOM,2025-07-18,111.11,111.73,107.34,107.77,32366600,-3.34,-3.01,109.4875
XOM,2025-07-21,107.6,108.77,107.44,108.05,17010405,0.45,0.41822,107.965
XOM,2025-07-22,107.98,109.44,107.61,108.54,13970900,0.56,0.51861,108.3925
XOM,2025-07-23,108.93,110.0,108.85,109.93,12002700,1.0,0.91802,109.4275
XOM,2025-07-24,109.66,110.95,109.13,110.79,15647208,1.13,1.03,110.1325
XOM,2025-07-25,110.73,110.98,109.7,110.4,10548938,-0.33,-0.29802,110.4525
XOM,2025-07-28,111.0,112.11,110.84,111.44,12353000,0.44,0.3964,111.3475
XOM,2025-07-29,111.9,113.0,111.41,112.88,15928000,0.98,0.87578,112.2975
XOM,2025-07-30,112.41,112.61,111.26,111.9,12996905,-0.51,-0.4537,112.045
XOM,2025-07-31,110.36,112.5,110.36,111.64,17233744,1.28,1.16,111.215
XOM,2025-08-01,112.0,112.54,108.86,109.64,19652030,-2.36,-2.11,110.76
XOM,2025-08-04,109.22,109.92,107.09,107.37,19129500,-1.85,-1.69,108.4
XOM,2025-08-05,107.22,107.82,106.07,107.24,21314300,0.02,0.01865324,107.0875
XOM,2025-08-06,108.31,109.05,106.37,106.51,15321811,-1.8,-1.66,107.56
XOM,2025-08-07,107.14,108.06,105.89,105.95,13468300,-1.19,-1.11,106.76
XOM,2025-08-08,106.5,107.51,105.95,106.8,14417734,0.3,0.28169,106.69
XOM,2025-08-11,107.11,107.53,105.53,105.83,13570700,-1.28,-1.2,106.5
XOM,2025-08-12,106.34,107.28,105.78,106.13,14113216,-0.21,-0.19748,106.3825
XOM,2025-08-13,106.0,107.6,105.74,107.6,17958700,1.6,1.51,106.735
XOM,2025-08-14,107.55,107.59,106.44,107.38,13683500,-0.17,-0.15807,107.24
XOM,2025-08-15,106.19,107.56,105.95,106.49,19271900,0.3,0.28251,106.5475
XOM,2025-08-18,106.1,107.23,105.67,106.72,13040018,0.62,0.58435,106.43
XOM,2025-08-19,106.2,107.46,106.15,107.42,16113611,1.22,1.15,106.8075
XOM,2025-08-20,107.88,109.33,107.68,108.53,18959716,0.65,0.60252,108.355
XOM,2025-08-21,108.42,109.57,107.96,109.23,12194900,0.81,0.74709,108.795
XOM,2025-08-22,109.6,111.41,109.6,111.28,13586700,1.68,1.53,110.4725
XOM,2025-08-25,110.9,111.92,110.54,111.74,9744900,0.84,0.75744,111.275
XOM,2025-08-26,111.37,111.81,110.36,111.49,18143900,0.12,0.10775,111.2575
XOM,2025-08-27,111.42,112.98,111.42,112.75,15262630,1.33,1.19,112.1425
XOM,2025-08-28,112.87,113.65,112.07,113.35,14189829,0.48,0.42527,112.985
XOM,2025-08-29,113.72,114.79,113.58,114.29,14597900,0.575,0.50123,114.095
XOM,2025-09-02,114.18,115.24,113.33,114.69,15206700,0.51,0.44666,114.36
XOM,2025-09-03,113.97,114.43,111.46,111.91,14920100,-2.06,-1.81,112.9425
XOM,2025-09-04,112.11,113.13,111.38,112.4,12864438,0.295,0.25867,112.255
XOM,2025-09-05,111.6,111.78,109.02,109.23,16826700,-2.37,-2.12,110.4075
XOM,2025-09-08,109.73,110.05,108.35,109.85,15440513,0.12,0.10936,109.495
XOM,2025-09-09,110.53,112.51,110.53,110.65,14899502,0.125,0.10857,111.055
XOM,2025-09-10,111.16,112.56,110.84,112.5,15837600,1.34,1.21,111.765
XOM,2025-09-11,111.4,112.77,110.87,112.14,11534502,0.74,0.66427,111.795
XOM,2025-09-12,112.86,113.22,111.88,112.16,11105700,-0.7,-0.62024,112.53
XOM,2025-09-15,112.18,112.46,111.32,112.35,12880500,0.17,0.15154,112.0775
XOM,2025-09-16,112.96,115.32,112.78,114.68,17208044,1.73,1.52,113.935
XOM,2025-09-17,114.53,115.49,114.05,115.29,13302030,0.765,0.66358,114.84
XOM,2025-09-18,115.17,115.35,113.4,113.93,14628726,-1.24,-1.08,114.4625
XOM,2025-09-19,113.9,113.98,112.64,112.82,38746517,-1.08,-0.9482,113.335
XOM,2025-09-22,112.45,112.8,111.56,112.02,15611500,-0.43,-0.38239,112.2075
XOM,2025-09-23,112.72,114.75,112.48,113.95,25369106,1.23,1.09,113.475
XOM,2025-09-24,114.57,115.76,114.47,114.56,14756100,-0.01,-0.00872829,114.84
XOM,2025-09-25,114.64,115.9,114.41,115.59,15012600,0.95,0.82868,115.135
XOM,2025-09-26,115.96,118.36,115.92,117.22,18568916,1.26,1.09,116.865
XOM,2025-09-29,116.06,116.5,113.67,114.22,19189300,-1.84,-1.59,115.1125
XOM,2025-09-30,113.35,113.49,111.94,112.75,18076211,-0.6,-0.52933,112.8825
XOM,2025-10-01,112.56,113.02,111.29,111.99,16614000,-0.57,-0.5064,112.215
XOM,2025-10-02,111.97,113.09,111.03,111.29,13062600,-0.68,-0.60731,111.845
XOM,2025-10-03,111.9,113.75,111.9,113.26,12950118,1.36,1.22,112.7025
XOM,2025-10-06,113.29,114.77,113.18,114.2,12036830,0.91,0.80325,113.86
XOM,2025-10-07,114.07,114.51,111.74,114.26,11945032,0.19,0.16656,113.645
XOM,2025-10-08,114.38,115.01,113.41,114.02,12301000,-0.36,-0.31474,114.205
XOM,2025-10-09,114.43,115.51,112.74,112.91,10976215,-1.52,-1.33,113.8975
XOM,2025-10-10,112.26,112.62,110.71,110.73,13811600,-1.52,-1.36,111.58
XOM,2025-10-13,111.54,112.3,111.32,112.24,10296500,0.7,0.62758,111.85
XOM,2025-10-14,110.76,112.96,110.71,112.29,11167200,1.54,1.38,111.68
XOM,2025-10-15,112.8,113.57,110.97,111.61,12182935,-1.19,-1.05,112.2375
XOM,2025-10-16,111.88,112.19,110.39,110.64,11782202,-1.24,-1.11,111.275
XOM,2025-10-17,111.63,112.91,111.18,112.24,13460100,0.61,0.54645,111.99
XOM,2025-10-20,112.0,113.15,111.98,112.7,9523617,0.7,0.625,112.4575
XOM,2025-10-21,112.89,113.36,111.99,112.71,9202349,-0.18,-0.15945,112.7375
XOM,2025-10-22,113.45,115.18,113.08,114.71,12938800,1.26,1.11,114.105
XOM,2025-10-23,116.63,116.85,115.36,115.98,15001100,-0.65,-0.55732,116.205
XOM,2025-10-24,116.35,116.47,115.18,115.39,9919409,-0.96,-0.8251,115.8475
XOM,2025-10-27,115.7,115.99,115.1,115.94,10975412,0.245,0.20743,115.6825
XOM,2025-10-28,115.49,116.18,114.99,115.03,9535211,-0.46,-0.3983,115.4225
XOM,2025-10-29,114.92,117.05,114.81,116.45,12570600,1.53,1.33,115.8075
XOM,2025-10-30,116.43,116.52,114.53,114.69,16172943,-1.73,-1.49,115.5425
XOM,2025-10-31,113.98,115.23,112.62,114.36,20213400,0.385,0.33339,114.0475
XOM,2025-11-03,114.5,114.99,113.64,113.76,12290304,-0.74,-0.64629,114.2225
XOM,2025-11-04,113.38,114.35,112.51,114.14,16860741,0.76,0.67031,113.595
XOM,2025-11-05,114.09,115.18,113.67,113.68,12400921,-0.41,-0.35937,114.155
XOM,2025-11-06,113.64,114.94,113.64,114.5,14219700,0.86,0.75678,114.18
XOM,2025-11-07,115.21,117.51,114.9,117.22,17181149,2.01,1.74,116.21
XOM,2025-11-10,117.44,118.45,115.46,118.22,13048000,0.78,0.66417,117.3925
XOM,2025-11-11,118.83,120.81,118.83,119.78,16077101,0.95,0.79946,119.5625
XOM,2025-11-12,119.1,119.28,117.79,118.12,13790900,-0.98,-0.82284,118.5725
XOM,2025-11-13,118.63,119.76,118.28,118.79,17291900,0.16,0.13487,118.865
XOM,2025-11-14,118.45,119.48,116.66,119.29,17064300,0.84,0.70916,118.47
XOM,2025-11-17,118.97,119.5,117.11,117.68,16034900,-1.29,-1.08,118.315
XOM,2025-11-18,117.26,119.48,116.48,119.03,15808518,1.77,1.51,118.0625
XOM,2025-11-19,116.85,118.18,115.93,117.35,15919239,0.5,0.4279,117.0775
XOM,2025-11-20,117.98,119.01,116.74,117.02,14401011,-0.96,-0.8137,117.6875
XOM,2025-11-21,116.99,117.38,115.65,117.08,15667600,0.09,0.07692965,116.775
XOM,2025-11-24,117.2,117.2,114.74,115.97,18034923,-1.23,-1.05,116.2775
XOM,2025-11-25,115.18,115.9,114.19,114.51,14434600,-0.67,-0.5817,114.945
XOM,2025-11-26,114.41,115.74,114.31,114.77,11650600,0.36,0.31466,114.8075
XOM,2025-11-28,114.95,118.74,114.82,115.92,7240825,0.97,0.84385,116.1075
XOM,2025-12-01,116.1,117.41,116.1,116.63,12658100,0.53,0.4565,116.56
XOM,2025-12-02,116.44,116.6,114.69,115.38,14607704,-1.06,-0.91034,115.7775
XOM,2025-12-03,115.95,117.98,115.88,117.8,16819130,1.86,1.6,116.9025
XOM,2025-12-04,117.5,118.34,116.66,117.14,13686900,-0.36,-0.30638,117.41
XOM,2025-12-05,116.75,118.78,116.41,116.54,12516900,-0.21,-0.17987,117.12
XOM,2025-12-08,115.83,117.0,115.04,115.98,14904200,0.15,0.1295,115.9625
XOM,2025-12-09,116.9,120.47,116.89,118.25,23790815,1.35,1.15,118.1275
XOM,2025-12-10,118.73,119.87,118.37,119.54,19845200,0.815,0.68222,119.1275
XOM,2025-12-11,119.11,120.36,119.07,119.54,14781800,0.43,0.36101,119.52
XOM,2025-12-12,119.44,119.92,118.31,118.82,14459538,-0.62,-0.51909,119.1225
XOM,2025-12-15,119.01,119.03,116.85,117.76,16358700,-1.25,-1.05,118.1625
XOM,2025-12-16,116.77,116.84,114.61,114.68,17638716,-2.08,-1.79,115.725
XOM,2025-12-17,115.21,117.62,115.17,117.41,18502200,2.2,1.91,116.3525
XOM,2025-12-18,116.99,116.99,115.63,116.54,13705600,-0.45,-0.38465,116.5375
XOM,2025-12-19,116.75,117.57,115.96,116.69,45412814,-0.06,-0.05139186,116.7425
XOM,2025-12-22,117.34,118.46,117.34,118.15,11768611,0.815,0.6903,117.8225
XOM,2025-12-23,118.47,120.03,118.32,119.42,12567630,0.95,0.80189,119.06
XOM,2025-12-24,119.33,120.05,119.12,119.22,6137406,-0.11,-0.09218135,119.43
XOM,2025-12-26,118.89,119.55,118.53,119.11,8066129,0.225,0.18504,119.02
XOM,2025-12-29,120.15,121.3,119.4,120.53,14782512,0.38,0.31627,120.345
XOM,2025-12-30,121.1,121.8,120.63,120.99,11150500,-0.11,-0.09083402,121.13
XOM,2025-12-31,121.18,121.26,119.87,120.34,10559900,-0.84,-0.69318,120.6625
XOM,2026-01-02,120.09,122.68,119.61,122.65,14175100,2.56,2.13,121.2575
XOM,2026-01-05,125.21,125.93,122.39,125.36,30112238,0.15,0.1198,124.7225
XOM,2026-01-06,125.35,125.8,121.0,121.05,23328636,-4.3,-3.43,123.3
XOM,2026-01-07,119.8,120.12,118.27,118.49,20353000,-1.31,-1.09,119.17
XOM,2026-01-08,118.98,123.63,118.66,122.91,20232721,3.93,3.3,121.045
XOM,2026-01-09,123.23,124.86,123.1,124.61,16137700,1.38,1.12,123.95
XOM,2026-01-12,124.46,124.5,122.56,124.03,15314900,-0.43,-0.34549,123.8875
XOM,2026-01-13,125.0,127.14,124.81,126.54,21619727,1.54,1.23,125.8725
XOM,2026-01-14,127.35,131.72,127.13,130.2,27593938,2.85,2.24,129.1
XOM,2026-01-15,129.13,130.2,128.3,129.13,17400039,0.0,0.0,129.19
XOM,2026-01-16,128.91,130.15,128.87,129.89,16523175,0.98,0.76022,129.455
WMT,2024-01-16,53.81,54.13,53.74,53.94,17032607,0.13,0.24159,53.905
WMT,2024-01-17,53.79,53.99,53.54,53.69,14827800,-0.10333,-0.18591,53.7525
WMT,2024-01-18,53.72,54.46,53.56,54.41,18190629,0.69333,1.28,54.0375
WMT,2024-01-19,54.48,54.52,53.81,54.13,19175400,-0.35,-0.64244,54.235
WMT,2024-01-22,54.26,54.32,53.83,54.13,13938394,-0.13333,-0.23959,54.135
WMT,2024-01-23,54.04,54.28,53.92,54.27,12066600,0.22667,0.42561,54.1275
WMT,2024-01-24,54.3,54.35,53.44,53.5,22932900,-0.8,-1.47,53.8975
WMT,2024-01-25,53.8,54.29,53.47,54.28,16369618,0.48,0.89219,53.96
WMT,2024-01-26,54.35,54.79,54.22,54.76,15746400,0.40667,0.75437,54.53
WMT,2024-01-29,54.78,55.13,54.51,55.01,18240330,0.23,0.41986,54.8575
WMT,2024-01-30,54.9,55.27,54.54,55.2,15270027,0.29667,0.54645,54.9775
WMT,2024-01-31,55.93,55.93,55.04,55.08,26134901,-0.85,-1.52,55.495
WMT,2024-02-01,55.23,56.12,55.06,56.1,20792700,0.87,1.58,55.6275
WMT,2024-02-02,56.05,56.86,55.97,56.52,21670800,0.47333,0.83854,56.35
WMT,2024-02-05,56.67,56.67,56.02,56.22,19145100,-0.45,-0.79407,56.395
WMT,2024-02-06,56.26,56.65,56.11,56.6,14189798,0.34,0.60434,56.405
WMT,2024-02-07,56.76,56.89,56.4,56.46,17082600,-0.29667,-0.52854,56.6275
WMT,2024-02-08,56.46,56.85,56.38,56.46,14427941,-0.003334,0.0,56.5375
WMT,2024-02-09,56.46,56.58,56.31,56.43,14329880,-0.036667,-0.05313496,56.445
WMT,2024-02-12,56.41,56.79,56.35,56.77,14795100,0.35667,0.63818,56.58
WMT,2024-02-13,56.87,57.02,56.09,56.38,18574233,-0.49333,-0.86161,56.59
WMT,2024-02-14,56.25,56.29,55.85,56.2,18484620,-0.05,-0.08888889,56.1475
WMT,2024-02-15,56.6,56.62,55.99,56.43,16948873,-0.17,-0.30035,56.41
WMT,2024-02-16,56.76,57.31,56.43,56.79,22373563,0.023333,0.05285412,56.8225
WMT,2024-02-20,59.49,60.45,58.41,58.62,71788685,-0.87333,-1.46,59.2425
WMT,2024-02-21,58.33,58.53,57.6,57.9,40551571,-0.43333,-0.73718,58.09
WMT,2024-02-22,57.96,58.49,57.77,58.47,29512964,0.51,0.87992,58.1725
WMT,2024-02-23,58.7,59.22,58.44,58.52,74365841,-0.17667,-0.30664,58.72
WMT,2024-02-26,59.12,59.84,58.18,59.6,32154800,0.48,0.81191,59.185
WMT,2024-02-27,59.64,59.8,59.22,59.59,18012749,-0.05,-0.08383635,59.5625
WMT,2024-02-28,59.55,59.76,59.31,59.62,14803300,0.07,0.11755,59.56
WMT,2024-02-29,59.45,59.49,58.59,58.61,29245142,-0.84,-1.41,59.035
WMT,2024-03-01,58.8,58.85,58.2,58.76,19030919,-0.04,-0.06802721,58.6525
WMT,2024-03-04,58.5,59.39,58.4,59.3,16033300,0.8,1.37,58.8975
WMT,2024-03-05,59.87,60.34,59.58,60.04,19676900,0.17,0.28395,59.9575
WMT,2024-03-06,60.12,60.62,60.04,60.57,12698714,0.45,0.7485,60.3375
WMT,2024-03-07,61.0,61.07,60.35,60.36,16195303,-0.64,-1.05,60.695
WMT,2024-03-08,60.0,60.28,59.73,60.12,12143645,0.12,0.2,60.0325
WMT,2024-03-11,60.1,60.71,59.87,60.66,14154000,0.56,0.93178,60.335
WMT,2024-03-12,60.95,61.57,60.65,61.41,16613100,0.46,0.75472,61.145
WMT,2024-03-13,61.26,61.46,60.88,61.28,15935200,0.02,0.03264773,61.22
WMT,2024-03-14,61.28,61.44,60.6,61.02,16584700,-0.26,-0.42428,61.085
WMT,2024-03-15,60.68,61.15,60.46,60.68,50946329,0.0,0.0,60.7425
WMT,2024-03-18,60.69,60.9,60.39,60.86,16801700,0.17,0.28011,60.71
WMT,2024-03-19,60.97,61.07,60.6,60.87,12353624,-0.1,-0.16402,60.8775
WMT,2024-03-20,60.84,61.28,60.74,61.25,12007600,0.41,0.6739,61.0275
WMT,2024-03-21,61.28,61.66,61.05,61.45,14265900,0.17,0.27742,61.36
WMT,2024-03-22,61.32,61.53,60.85,60.87,14029440,-0.45,-0.73386,61.1425
WMT,2024-03-25,60.87,60.99,60.36,60.57,14186627,-0.3,-0.49285,60.6975
WMT,2024-03-26,60.46,60.83,60.23,60.51,13738342,0.05,0.08269931,60.5075
WMT,2024-03-27,60.87,61.05,60.38,60.72,14363410,-0.15,-0.24643,60.755
WMT,2024-03-28,60.66,60.77,60.16,60.17,17535100,-0.49,-0.80778,60.44
WMT,2024-04-01,60.31,60.76,59.93,60.0,13837600,-0.31,-0.51401,60.25
WMT,2024-04-02,59.9,60.1,58.88,59.16,19510121,-0.74,-1.24,59.51
WMT,2024-04-03,59.38,59.5,58.94,59.43,14615103,0.05,0.08420344,59.3125
WMT,2024-04-04,59.54,59.81,59.29,59.5,14436126,-0.04,-0.06718173,59.535
WMT,2024-04-05,59.55,60.04,59.49,59.85,10335909,0.3,0.50378,59.7325
WMT,2024-04-08,59.6,60.04,59.42,59.78,11070120,0.18,0.30201,59.71
WMT,2024-04-09,59.87,59.97,59.3,59.79,10015922,-0.08,-0.13362,59.7325
WMT,2024-04-10,59.62,60.76,59.39,60.62,15097600,1.0,1.68,60.0975
WMT,2024-04-11,60.75,60.89,60.07,60.09,10987600,-0.66,-1.09,60.45
WMT,2024-04-12,60.0,60.72,59.95,60.14,12280600,0.14,0.23333,60.2025
WMT,2024-04-15,60.51,60.7,59.91,59.93,10557200,-0.58,-0.95852,60.2625
WMT,2024-04-16,60.03,60.29,59.78,59.84,14726300,-0.19,-0.31651,59.985
WMT,2024-04-17,60.15,60.43,59.57,59.65,15329700,-0.5,-0.83126,59.95
WMT,2024-04-18,59.83,59.94,59.22,59.26,12061538,-0.57,-0.9527,59.5625
WMT,2024-04-19,59.45,59.67,58.97,59.53,14165800,0.08,0.13457,59.405
WMT,2024-04-22,59.56,60.4,59.04,60.14,14910000,0.58,0.97381,59.785
WMT,2024-04-23,60.25,60.35,58.56,59.09,17963945,-1.16,-1.93,59.5625
WMT,2024-04-24,58.98,60.04,58.81,59.87,18529138,0.895,1.51,59.425
WMT,2024-04-25,60.05,60.53,59.83,60.21,19263000,0.16,0.26644,60.155
WMT,2024-04-26,60.11,60.39,60.0,60.16,11045224,0.05,0.08318084,60.165
WMT,2024-04-29,60.18,60.39,59.94,60.24,9788575,0.06,0.0997009,60.1875
WMT,2024-04-30,60.2,60.3,59.16,59.35,14209200,-0.85,-1.41,59.7525
WMT,2024-05-01,59.31,59.41,58.72,58.85,15470975,-0.46,-0.77559,59.0725
WMT,2024-05-02,58.94,59.89,58.58,59.71,17574115,0.77,1.31,59.28
WMT,2024-05-03,59.62,59.98,59.14,59.82,14207400,0.2,0.33546,59.64
WMT,2024-05-06,60.0,60.0,59.39,59.87,11119402,-0.13,-0.21667,59.815
WMT,2024-05-07,60.17,60.8,60.05,60.62,14520240,0.45,0.74788,60.41
WMT,2024-05-08,60.63,60.85,60.22,60.3,11015700,-0.33,-0.54429,60.5
WMT,2024-05-09,60.2,60.58,59.95,60.44,14550500,0.24,0.39867,60.2925
WMT,2024-05-10,60.41,60.58,60.16,60.48,12356612,0.07,0.11587,60.4075
WMT,2024-05-13,60.62,61.35,60.29,60.41,19260522,-0.21,-0.34642,60.6675
WMT,2024-05-14,60.52,60.55,59.44,59.86,18780139,-0.66,-1.09,60.0925
WMT,2024-05-15,59.83,59.94,59.47,59.83,22240600,0.0,0.0,59.7675
WMT,2024-05-16,64.22,64.42,62.94,64.01,60545613,-0.21,-0.327,63.8975
WMT,2024-05-17,64.24,64.88,63.63,64.65,29330400,0.41,0.63823,64.35
WMT,2024-05-20,64.42,64.76,63.87,64.18,15001400,-0.24,-0.37256,64.3075
WMT,2024-05-21,64.53,65.19,64.45,65.15,17131700,0.62,0.96079,64.83
WMT,2024-05-22,64.98,65.69,64.73,65.25,14879434,0.27,0.41551,65.1625
WMT,2024-05-23,65.17,65.52,64.56,64.84,16222946,-0.33,-0.50637,65.0225
WMT,2024-05-24,65.13,65.69,65.01,65.38,11795024,0.25,0.38385,65.3025
WMT,2024-05-28,65.22,65.47,64.74,65.04,13349619,-0.18,-0.27599,65.1175
WMT,2024-05-29,64.75,65.21,64.65,64.92,11538600,0.17,0.26255,64.8825
WMT,2024-05-30,64.93,65.17,64.77,64.89,13053481,-0.04,-0.06160481,64.94
WMT,2024-05-31,64.67,65.9,64.16,65.76,27632223,1.09,1.69,65.1225
WMT,2024-06-03,65.51,65.84,65.16,65.82,11578709,0.31,0.47321,65.5825
WMT,2024-06-04,65.99,66.64,65.83,66.6,14780800,0.61,0.92438,66.265
WMT,2024-06-05,66.57,67.15,66.28,67.09,14982700,0.52,0.78113,66.7725
WMT,2024-06-06,67.06,67.44,66.77,67.15,13256005,0.09,0.13421,67.105
WMT,2024-06-07,67.4,67.57,65.64,65.88,20213211,-1.52,-2.26,66.6225
WMT,2024-06-10,67.19,67.33,66.27,66.96,21667416,-0.23,-0.34231,66.9375
WMT,2024-06-11,66.95,66.96,66.35,66.73,13367514,-0.22,-0.3286,66.7475
WMT,2024-06-12,66.85,66.94,65.9,66.31,11704704,-0.54,-0.80778,66.5
WMT,2024-06-13,66.3,66.76,65.95,66.7,11196603,0.4,0.60332,66.4275
WMT,2024-06-14,66.54,67.11,66.3,67.02,12590146,0.48,0.72137,66.7425
WMT,2024-06-17,66.92,67.44,66.41,67.42,12110689,0.5,0.74716,67.0475
WMT,2024-06-18,67.63,67.87,67.3,67.6,12093549,-0.03,-0.04435901,67.6
WMT,2024-06-20,67.35,68.13,67.3,68.01,13860800,0.66,0.97996,67.6975
WMT,2024-06-21,68.26,68.55,67.83,67.91,25891526,-0.35,-0.51275,68.1375
WMT,2024-06-24,68.05,69.04,67.9,68.9,12470448,0.85,1.25,68.4725
WMT,2024-06-25,67.17,67.59,66.55,67.42,20904039,0.25,0.37219,67.1825
WMT,2024-06-26,67.4,68.6,67.21,68.29,14177522,0.89,1.32,67.875
WMT,2024-06-27,68.29,68.58,67.67,67.88,12899200,-0.41,-0.60038,68.105
WMT,2024-06-28,67.87,68.1,67.32,67.71,18816720,-0.16,-0.23574,67.75
WMT,2024-07-01,67.89,68.24,67.25,67.48,8666021,-0.41,-0.60392,67.715
WMT,2024-07-02,67.44,68.08,67.26,68.07,9436500,0.63,0.93416,67.7125
WMT,2024-07-03,67.81,68.25,67.62,68.24,6287545,0.43,0.63412,67.98
WMT,2024-07-05,68.16,70.15,68.1,70.04,21586100,1.88,2.76,69.1125
WMT,2024-07-08,69.9,70.14,69.35,69.68,12077700,-0.22,-0.31474,69.7675
WMT,2024-07-09,69.9,70.25,69.67,69.9,9781831,0.0,0.0,69.93
WMT,2024-07-10,70.1,70.44,69.72,70.41,10803405,0.31,0.44223,70.1675
WMT,2024-07-11,70.18,70.45,69.26,69.8,15624800,-0.38,-0.54146,69.9225
WMT,2024-07-12,69.9,70.03,69.17,69.24,12145317,-0.66,-0.94421,69.585
WMT,2024-07-15,69.3,69.97,69.3,69.61,10171137,0.31,0.44733,69.545
WMT,2024-07-16,69.82,70.24,69.58,69.99,9836824,0.17,0.24348,69.9075
WMT,2024-07-17,70.18,71.1,69.95,71.03,13533800,0.85,1.21,70.565
WMT,2024-07-18,70.68,71.19,70.43,70.82,10682742,0.14,0.19808,70.78
WMT,2024-07-19,71.2,71.33,70.65,70.75,11665526,-0.45,-0.63202,70.9825
WMT,2024-07-22,70.86,71.26,70.23,70.38,12666130,-0.48,-0.67739,70.6825
WMT,2024-07-23,70.47,70.7,70.11,70.65,9263600,0.18,0.25543,70.4825
WMT,2024-07-24,70.52,70.84,70.34,70.6,22490800,0.08,0.11344,70.575
WMT,2024-07-25,70.6,70.77,69.95,70.02,18821200,-0.58,-0.82153,70.335
WMT,2024-07-26,70.23,70.24,68.83,69.78,16789306,-0.45,-0.64075,69.77
WMT,2024-07-29,69.85,69.9,69.13,69.62,10315305,-0.23,-0.32928,69.625
WMT,2024-07-30,69.55,69.85,68.98,69.19,12522500,-0.36,-0.51761,69.3925
WMT,2024-07-31,69.18,69.25,68.29,68.64,22908800,-0.54,-0.78057,68.84
WMT,2024-08-01,68.91,69.8,68.52,69.79,17275532,0.88,1.28,69.255
WMT,2024-08-02,69.6,70.24,67.74,68.46,23578700,-1.14,-1.64,69.01
WMT,2024-08-05,68.1,68.58,66.91,67.59,20770500,-0.51,-0.7489,67.795
WMT,2024-08-06,67.84,68.63,67.68,67.74,14815100,-0.1,-0.14741,67.9725
WMT,2024-08-07,67.87,68.01,66.81,66.91,18499200,-0.96,-1.41,67.4
WMT,2024-08-08,66.84,67.92,66.67,67.66,12489819,0.82,1.23,67.2725
WMT,2024-08-09,67.85,68.22,67.33,67.95,13805600,0.1,0.14738,67.8375
WMT,2024-08-12,68.34,69.22,68.07,68.7,17385300,0.36,0.52678,68.5825
WMT,2024-08-13,68.43,68.61,67.14,68.13,26557901,-0.3,-0.4384,68.0775
WMT,2024-08-14,67.92,68.79,67.85,68.66,22928600,0.74,1.09,68.305
WMT,2024-08-15,74.12,74.44,72.78,73.18,49567500,-0.94,-1.27,73.63
WMT,2024-08-16,72.7,73.61,72.52,73.45,19872144,0.75,1.03,73.07
WMT,2024-08-19,73.39,73.98,73.34,73.72,13709300,0.33,0.44965,73.6075
WMT,2024-08-20,73.75,74.75,73.72,74.54,14434000,0.79,1.07,74.19
WMT,2024-08-21,75.3,75.58,74.59,75.24,14832000,-0.06,-0.07968127,75.1775
WMT,2024-08-22,75.37,76.22,75.15,75.58,16511139,0.21,0.27863,75.58
WMT,2024-08-23,75.6,75.81,75.01,75.7,12299100,0.1,0.13228,75.53
WMT,2024-08-26,75.9,76.21,75.57,76.03,9508215,0.13,0.17128,75.9275
WMT,2024-08-27,76.45,76.45,75.77,76.13,11557800,-0.32,-0.41857,76.2
WMT,2024-08-28,76.28,76.43,75.81,76.08,9814300,-0.2,-0.26219,76.15
WMT,2024-08-29,75.99,76.47,75.67,76.42,11856800,0.43,0.56586,76.1375
WMT,2024-08-30,76.44,77.47,76.22,77.23,23230000,0.79,1.03,76.84
WMT,2024-09-03,77.33,77.81,76.8,77.17,22666144,-0.16,-0.20691,77.2775
WMT,2024-09-04,77.33,77.48,76.73,77.24,18442800,-0.09,-0.11638,77.195
WMT,2024-09-05,77.25,77.45,76.39,76.96,13082900,-0.29,-0.3754,77.0125
WMT,2024-09-06,76.9,77.32,76.3,76.64,14548600,-0.26,-0.3381,76.79
WMT,2024-09-09,76.85,77.47,76.49,77.34,22260226,0.49,0.63761,77.0375
WMT,2024-09-10,77.35,78.9,77.28,78.81,17686300,1.46,1.89,78.085
